x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,avanza
10.4,38.0,2,2,0,45,1,2,1,3.86,21.0,3,1,1.2,8.0,51.0,0,3.0,0
3.9,56.0,3,3,0,22,1,6,2,3.6,1.1,3,1,4.0,8.3,47.0,0,,0
1.7,61.0,3,2,0,38,2,1,1,3.19,9.0,3,2,3.3,15.7,44.0,1,6.0,0
2.8,55.0,3,2,0,56,4,10,1,3.29,19.0,1,1,0.1,1.0,48.0,1,,0
0.2,57.0,5,1,0,35,3,8,2,4.16,21.6,5,0,8.6,6.9,56.0,1,7.0,1
0.7,93.0,3,2,0,37,1,3,3,3.56,74.2,4,3,3.1,47.7,32.0,1,5.0,1
7.3,52.0,3,1,1,32,3,7,3,4.3,38.6,3,1,,12.7,39.0,1,3.0,1
0.0,100.0,3,0,1,41,3,5,0,3.79,32.5,3,1,0.7,5.7,35.0,1,,1
2.7,72.0,3,2,1,38,3,6,1,3.25,5.2,3,2,6.5,2.2,11.0,0,5.0,0
3.7,66.0,3,1,0,29,2,3,2,3.99,53.9,3,3,3.0,5.3,77.0,0,1.0,0
0.3,72.0,1,2,0,34,4,6,2,3.48,61.3,4,0,0.4,7.8,60.0,0,3.0,0
18.1,100.0,1,4,0,25,4,2,2,3.65,87.8,4,2,4.8,12.0,38.0,1,4.0,1
1.3,50.0,2,1,1,34,3,6,3,4.25,50.3,4,1,2.7,49.0,54.0,0,4.0,0
1.8,48.0,2,5,1,31,3,7,1,3.28,0.8,5,3,1.6,8.2,33.0,0,8.0,1
1.8,54.0,3,3,1,36,2,2,2,3.62,6.5,1,2,10.2,5.4,58.0,1,3.0,0
1.3,65.0,3,0,0,29,4,10,0,3.37,27.1,7,0,6.9,3.5,86.0,1,3.0,0
0.0,39.0,4,1,0,33,3,3,3,3.32,13.9,1,1,0.2,17.4,64.0,1,4.0,0
6.5,65.0,4,1,0,35,1,7,2,3.61,77.1,1,0,4.8,7.5,20.0,1,5.0,0
17.0,90.0,5,1,0,36,3,7,2,3.46,10.8,3,2,0.8,15.5,27.0,1,3.0,1
1.3,67.0,4,3,0,37,5,9,3,3.69,16.1,3,1,0.1,4.0,28.0,0,,0
5.4,61.0,3,0,0,33,3,9,2,4.06,66.7,0,0,1.0,5.6,44.0,0,4.0,0
6.8,56.0,3,0,0,28,3,8,2,3.5,24.0,7,0,0.2,37.4,49.0,1,6.0,1
9.4,78.0,2,1,0,36,4,4,3,3.21,96.9,3,3,4.1,3.2,71.0,0,3.0,0
2.7,53.0,4,3,0,33,2,4,0,4.06,86.3,3,3,,4.6,30.0,1,5.0,0
1.8,93.0,4,5,1,44,3,2,3,3.5,74.5,2,1,0.8,8.5,50.0,0,1.0,1
2.0,94.0,4,3,0,45,4,5,0,4.53,34.3,1,2,0.9,9.0,10.0,0,3.0,1
6.2,69.0,3,2,0,23,5,10,1,3.64,5.7,5,2,0.6,1.0,35.0,1,3.0,0
8.5,65.0,4,1,1,41,4,4,1,3.75,33.6,2,2,3.3,42.7,30.0,1,,0
1.0,80.0,2,5,1,42,3,1,1,3.0,37.7,1,1,2.7,4.3,18.0,1,4.0,0
2.3,81.0,1,0,0,23,4,6,2,3.34,12.7,2,1,0.0,1.0,61.0,1,4.0,0
11.6,53.0,4,2,1,40,5,8,0,3.0,12.1,1,1,1.8,3.5,40.0,0,3.0,1
8.2,57.0,3,2,0,43,3,4,3,,66.8,1,0,0.4,6.1,53.0,1,8.0,0
21.0,45.0,5,4,0,26,1,3,1,3.77,23.2,5,1,3.5,3.2,29.0,0,3.0,1
7.0,71.0,2,4,0,33,5,9,1,4.05,67.8,4,0,,2.0,68.0,1,3.0,1
2.5,75.0,4,1,0,37,2,3,3,4.12,54.8,2,1,2.5,8.5,36.0,1,4.0,1
4.5,45.0,3,4,1,40,2,3,2,4.18,90.1,3,2,5.3,19.1,67.0,0,4.0,0
5.4,58.0,4,0,0,26,3,10,2,3.71,79.7,3,1,2.5,14.6,66.0,0,5.0,0
0.4,45.0,4,2,0,45,3,10,0,3.83,15.1,5,2,2.7,6.6,54.0,1,10.0,0
3.9,52.0,4,3,1,22,4,7,2,4.03,61.0,1,1,4.0,1.6,55.0,0,,1
6.2,73.0,3,2,0,47,3,3,1,3.48,65.3,6,0,1.4,37.2,35.0,0,8.0,1
0.9,54.0,4,3,1,40,1,2,3,3.42,86.2,3,0,11.1,4.9,26.0,1,2.0,0
7.6,60.0,2,2,0,29,4,9,2,4.42,64.1,4,2,1.3,1.3,53.0,0,6.0,1
4.4,41.0,2,4,0,43,4,5,3,3.08,14.1,5,0,9.8,4.9,53.0,1,5.0,0
15.2,68.0,3,3,0,26,4,10,2,4.0,25.8,3,2,6.7,14.3,44.0,1,4.0,1
0.2,64.0,4,3,1,36,3,5,2,3.94,63.8,2,1,9.5,3.5,38.0,1,3.0,0
1.5,54.0,3,2,1,37,1,6,2,3.35,91.2,3,3,0.8,2.4,37.0,0,4.0,1
4.6,62.0,4,1,0,37,3,1,2,3.53,89.2,5,0,1.1,3.7,28.0,1,2.0,0
1.8,68.0,3,7,0,27,2,3,0,3.66,35.9,3,1,7.5,9.6,64.0,1,3.0,1
6.3,53.0,3,1,1,31,1,4,1,3.89,83.1,2,2,12.6,24.9,40.0,1,3.0,0
7.1,43.0,4,0,1,36,4,8,1,3.94,51.1,1,2,5.6,1.7,36.0,1,3.0,0
0.5,92.0,2,0,1,28,3,6,2,3.79,46.4,2,0,4.1,1.9,59.0,1,4.0,1
3.6,56.0,4,2,0,37,3,3,2,3.88,35.1,8,1,6.6,6.7,42.0,0,4.0,0
3.6,64.0,3,0,1,29,4,9,2,4.06,67.8,6,2,0.2,1.6,41.0,0,9.0,1
2.3,80.0,3,3,0,44,3,6,3,4.05,60.0,2,2,7.7,46.4,67.0,1,2.0,0
13.5,100.0,3,1,1,49,1,1,2,4.41,37.5,5,2,1.3,25.3,33.0,0,3.0,1
8.8,46.0,2,2,0,32,2,3,1,4.22,76.3,0,2,0.2,1.0,34.0,0,3.0,0
6.0,72.0,3,1,1,43,2,4,0,3.81,37.9,2,2,4.6,28.5,22.0,1,3.0,1
6.3,54.0,2,2,0,33,6,8,0,4.06,58.4,2,1,5.6,4.0,50.0,0,2.0,1
3.1,57.0,3,2,1,27,4,9,0,3.97,39.2,4,2,3.9,4.7,41.0,1,6.0,1
12.7,54.0,2,4,1,31,3,5,1,3.87,11.7,2,1,1.7,5.0,78.0,1,4.0,1
5.9,48.0,3,1,1,36,1,3,2,3.45,16.1,5,2,0.5,1.0,41.0,1,4.0,0
6.5,64.0,4,2,1,22,2,2,0,3.86,65.7,2,1,5.9,18.1,60.0,0,5.0,0
9.9,43.0,3,2,1,41,4,5,0,3.0,81.1,4,1,0.2,2.4,37.0,0,4.0,1
1.6,79.0,4,3,1,36,5,6,3,4.23,46.8,2,3,5.7,2.8,62.0,0,6.0,1
8.2,66.0,3,0,0,44,1,2,3,3.94,32.6,2,2,12.6,17.6,72.0,1,7.0,0
1.1,71.0,3,3,0,40,5,7,2,3.74,33.6,1,2,23.0,1.0,42.0,1,1.0,0
2.1,58.0,3,3,1,36,3,1,0,3.63,59.8,4,0,2.0,4.9,47.0,1,8.0,0
2.0,59.0,3,1,1,32,2,1,3,4.06,46.8,4,2,,9.9,47.0,1,2.0,1
19.2,69.0,3,2,0,49,2,3,2,4.54,0.1,3,2,0.4,1.5,54.0,0,4.0,1
9.7,48.0,2,1,1,55,4,3,0,3.95,77.1,2,2,2.7,6.6,65.0,1,4.0,1
6.0,60.0,4,0,0,32,3,3,2,4.56,14.2,2,1,6.3,5.2,41.0,1,4.0,1
6.5,52.0,4,3,0,44,4,10,0,4.11,67.5,5,2,0.2,4.7,66.0,0,4.0,1
4.1,52.0,3,3,1,29,2,3,3,3.48,34.4,1,1,0.7,3.8,53.0,1,3.0,0
14.7,33.0,4,0,1,30,4,5,3,4.0,57.8,3,3,3.6,5.0,74.0,0,4.0,1
3.4,85.0,1,2,1,32,2,2,1,3.96,85.5,5,3,0.4,6.0,55.0,1,2.0,0
2.4,55.0,3,2,1,41,1,3,1,3.48,15.4,5,2,,1.6,29.0,0,7.0,0
0.9,82.0,2,5,0,25,2,3,1,,77.8,5,1,2.8,2.8,61.0,0,2.0,0
7.7,81.0,4,2,0,49,4,5,3,3.63,3.8,4,1,2.0,29.0,50.0,0,3.0,1
6.6,46.0,4,0,1,43,4,4,1,,92.1,1,1,0.1,34.7,46.0,1,4.0,1
2.4,49.0,4,0,1,41,2,4,0,3.69,20.2,3,2,0.5,50.0,58.0,0,0.0,0
0.1,100.0,1,2,0,32,3,9,1,3.91,79.4,4,1,,7.8,38.0,1,5.0,0
9.1,91.0,3,2,1,42,4,9,1,3.97,6.7,5,2,4.8,1.7,47.0,0,3.0,1
0.1,65.0,3,2,1,22,2,1,3,4.31,32.7,3,2,0.1,13.8,42.0,1,1.0,0
6.1,69.0,2,3,1,39,5,9,3,4.02,63.4,4,2,14.6,33.1,60.0,0,1.0,0
17.6,56.0,3,1,1,36,5,1,1,3.52,65.9,7,1,1.7,1.0,45.0,1,2.0,1
2.9,71.0,2,1,0,22,3,6,0,4.64,69.9,4,2,3.7,1.0,52.0,0,3.0,1
1.3,54.0,2,2,0,39,4,5,2,3.52,35.1,5,0,5.1,11.4,52.0,0,0.0,0
6.1,35.0,3,1,1,40,4,5,2,3.64,66.6,3,2,12.5,1.0,57.0,0,5.0,0
8.5,45.0,3,2,1,22,2,3,1,4.04,42.9,3,3,8.8,6.0,43.0,0,4.0,1
4.0,65.0,2,4,0,24,3,7,1,,56.6,2,2,3.6,5.7,68.0,0,3.0,0
17.1,48.0,2,4,1,54,2,4,0,3.96,54.7,3,3,0.6,1.3,66.0,0,,1
0.3,64.0,3,1,1,33,5,2,1,3.54,16.8,1,0,7.5,16.4,78.0,0,4.0,0
3.5,49.0,3,3,0,44,4,7,2,3.14,84.7,4,2,6.8,1.4,36.0,1,6.0,0
6.3,53.0,3,1,1,45,1,5,1,3.12,86.7,7,2,4.1,3.8,53.0,1,1.0,0
9.9,78.0,3,2,0,39,3,2,1,3.8,20.4,0,1,18.1,15.6,26.0,0,5.0,1
1.0,69.0,3,2,0,44,3,4,2,4.02,41.7,3,1,3.0,11.6,33.0,1,5.0,0
8.0,65.0,3,3,1,22,4,8,2,3.23,46.5,3,0,1.0,7.7,61.0,1,4.0,0
4.0,78.0,4,1,0,33,3,5,0,3.89,54.9,4,2,,1.0,48.0,0,,1
2.5,72.0,3,2,0,22,4,7,1,3.27,2.2,4,2,2.1,17.3,36.0,1,1.0,0
0.7,87.0,2,2,1,22,2,3,3,3.43,75.9,3,1,2.2,20.9,62.0,1,2.0,0
10.0,58.0,1,2,1,30,3,10,1,4.05,86.2,3,2,7.1,1.3,55.0,0,4.0,0
0.9,59.0,4,1,0,29,2,7,2,3.5,14.2,4,0,8.7,50.0,14.0,0,1.0,0
1.9,45.0,2,0,0,35,2,2,1,4.32,89.7,3,1,1.9,5.1,67.0,1,5.0,0
1.7,59.0,2,1,0,35,4,4,0,3.57,85.1,2,0,11.6,6.6,51.0,1,4.0,0
10.3,79.0,1,2,1,36,4,5,0,4.24,54.2,1,2,10.5,6.4,42.0,1,4.0,0
5.6,84.0,3,1,0,37,6,4,1,4.71,27.5,3,0,2.1,12.0,30.0,0,3.0,1
8.0,79.0,3,3,0,38,4,5,1,3.5,20.7,6,1,8.1,10.2,57.0,1,4.0,1
1.4,38.0,5,1,0,26,3,8,3,4.79,48.9,5,1,0.5,9.9,43.0,1,,0
4.9,81.0,4,4,0,28,5,10,2,3.81,50.7,0,2,,18.2,48.0,0,5.0,1
4.2,37.0,3,2,0,35,4,9,2,3.55,65.2,1,2,5.0,31.6,51.0,1,4.0,0
8.9,78.0,3,2,0,35,3,1,2,3.68,80.2,4,2,1.7,20.7,58.0,0,2.0,1
11.8,59.0,3,0,1,25,3,8,2,,93.4,6,1,0.1,15.3,54.0,1,4.0,1
0.1,76.0,2,2,1,45,5,9,2,4.36,79.6,1,2,,1.0,73.0,1,,1
5.6,45.0,2,6,0,42,4,3,2,4.33,90.9,1,0,9.0,3.4,23.0,1,6.0,0
0.3,83.0,2,2,1,27,4,5,1,4.32,49.9,3,3,2.9,1.3,41.0,0,6.0,0
4.0,43.0,2,2,1,33,1,5,0,3.28,3.9,5,2,0.7,23.2,66.0,1,4.0,0
1.7,55.0,3,0,0,53,4,5,3,3.88,5.2,3,3,9.3,12.7,81.0,1,8.0,0
1.8,50.0,3,4,0,36,2,10,2,3.18,26.8,4,0,,1.0,67.0,0,5.0,0
2.2,39.0,5,1,0,39,2,4,2,4.2,61.4,3,2,1.6,15.4,58.0,1,2.0,0
4.9,66.0,3,1,1,30,4,5,2,3.61,33.5,6,2,3.5,4.9,63.0,0,5.0,1
2.0,92.0,5,3,1,32,4,4,2,4.0,16.6,1,2,1.6,9.4,63.0,0,3.0,1
6.6,100.0,3,2,1,49,3,1,1,3.6,85.0,1,2,5.2,10.4,41.0,1,1.0,1
2.6,66.0,3,4,1,36,3,6,3,3.1,98.5,2,0,11.8,2.1,59.0,1,1.0,0
0.4,82.0,3,1,1,34,2,3,2,4.15,1.7,2,1,0.1,6.1,36.0,1,4.0,0
7.7,68.0,2,1,1,35,1,3,3,4.18,8.9,2,1,2.5,6.7,52.0,1,6.0,1
1.7,72.0,2,4,1,58,3,5,1,3.86,49.9,2,1,6.4,11.5,43.0,1,2.0,0
2.8,60.0,4,4,0,35,2,5,3,3.0,33.8,1,0,4.7,26.4,57.0,0,3.0,1
5.8,68.0,5,5,0,28,3,4,2,4.1,78.2,4,0,0.8,11.5,42.0,0,5.0,1
2.0,73.0,1,1,1,29,4,6,2,3.5,65.4,5,2,2.0,13.8,51.0,1,,0
0.3,56.0,2,0,1,42,2,4,0,4.01,6.9,3,2,2.5,13.1,35.0,0,5.0,0
2.3,64.0,3,4,0,22,1,2,2,3.6,54.5,1,1,5.5,1.1,44.0,0,7.0,1
14.5,64.0,2,2,1,39,5,10,1,3.64,33.7,4,2,,4.3,67.0,1,3.0,1
5.1,77.0,3,1,1,28,4,7,2,4.0,96.5,1,2,1.5,6.2,22.0,1,3.0,1
5.6,49.0,2,4,1,22,1,1,2,,47.5,0,1,2.1,7.1,51.0,1,5.0,0
5.0,64.0,3,0,0,26,1,6,0,3.73,92.8,2,2,13.6,22.1,71.0,1,5.0,0
1.1,94.0,3,3,1,35,4,9,2,4.0,3.0,2,1,0.2,8.9,63.0,1,8.0,1
2.7,82.0,3,1,0,48,3,8,1,4.67,10.3,0,1,,20.3,51.0,0,9.0,0
7.0,85.0,2,2,0,43,4,5,2,,38.6,4,2,0.9,28.4,61.0,0,,1
0.5,65.0,3,1,1,32,3,10,2,4.14,88.7,4,1,2.0,14.3,39.0,1,4.0,1
1.6,70.0,5,4,1,44,6,4,1,3.33,54.5,3,2,3.5,1.4,61.0,1,3.0,1
1.6,80.0,3,1,0,32,4,5,2,4.48,82.4,6,2,0.9,2.7,68.0,1,9.0,0
2.8,88.0,4,4,1,22,1,1,2,3.48,28.4,3,3,2.2,21.1,54.0,1,3.0,1
19.7,36.0,4,0,0,35,3,5,3,3.75,11.1,1,3,7.0,10.0,65.0,0,3.0,1
0.3,45.0,5,3,1,22,3,9,1,4.0,24.6,3,3,4.1,8.7,35.0,1,4.0,1
3.7,85.0,4,1,1,42,2,5,2,3.49,64.5,3,3,4.5,41.6,33.0,1,2.0,0
1.0,61.0,3,2,0,42,1,5,0,4.23,87.1,0,1,11.3,5.5,62.0,1,7.0,0
17.6,55.0,4,0,0,27,1,2,3,3.54,45.5,5,3,2.1,1.0,87.0,1,4.0,1
0.6,46.0,2,1,1,36,3,9,2,4.13,19.4,4,1,24.0,3.5,51.0,0,6.0,0
2.6,57.0,3,2,0,36,4,4,2,4.23,63.8,6,3,1.9,4.0,63.0,0,2.0,1
6.7,44.0,5,1,0,43,1,1,0,,19.7,2,2,0.8,8.6,6.0,0,1.0,0
6.1,96.0,4,1,0,24,4,6,3,4.08,57.0,7,3,6.6,1.0,59.0,0,4.0,1
2.7,65.0,5,1,0,40,4,4,3,4.81,10.2,2,3,2.9,50.0,43.0,1,3.0,0
2.1,64.0,4,2,1,23,5,5,1,3.97,81.1,1,3,1.7,1.0,80.0,0,6.0,1
2.5,74.0,4,1,0,42,4,9,2,3.84,80.5,1,3,1.1,3.2,62.0,1,2.0,0
1.5,79.0,3,0,1,45,5,9,3,3.93,54.1,6,1,6.9,13.4,51.0,1,5.0,0
1.1,79.0,4,3,0,29,6,10,1,4.31,3.8,5,3,3.3,45.6,42.0,1,5.0,1
3.3,81.0,3,2,1,46,3,6,2,4.73,28.0,3,1,3.9,8.6,69.0,0,3.0,1
1.6,56.0,4,1,1,22,3,2,2,3.73,13.8,5,2,2.5,5.0,70.0,1,4.0,1
1.7,61.0,4,2,0,45,2,1,2,3.44,52.3,8,2,1.0,2.1,38.0,0,5.0,0
5.3,77.0,4,1,1,48,3,9,2,4.27,10.2,4,2,1.6,28.0,68.0,1,4.0,1
17.3,57.0,3,2,0,38,2,1,1,3.25,87.0,6,2,,1.0,65.0,1,,1
4.6,65.0,3,0,1,33,4,6,2,3.9,85.0,2,1,1.7,1.0,54.0,0,1.0,1
0.4,71.0,1,3,1,38,1,2,3,3.92,15.6,2,2,9.8,1.0,62.0,1,4.0,1
0.4,77.0,4,2,1,30,2,4,3,3.76,69.5,3,2,3.4,7.5,59.0,0,3.0,1
15.1,38.0,3,1,1,59,2,2,2,3.78,69.7,4,2,0.2,32.1,34.0,1,2.0,1
1.8,76.0,3,3,0,30,5,2,1,3.14,39.7,4,1,5.8,9.7,55.0,1,3.0,0
0.5,61.0,2,3,0,47,2,4,2,3.45,15.3,5,0,5.8,5.3,48.0,0,,0
4.6,76.0,4,2,0,28,5,7,1,4.17,13.2,4,1,5.7,3.3,34.0,1,1.0,0
4.9,77.0,4,2,1,49,2,3,2,3.0,73.9,5,3,3.8,8.7,38.0,1,6.0,1
5.2,89.0,4,2,1,53,4,8,2,3.77,22.0,1,3,0.1,7.0,25.0,0,3.0,1
1.6,85.0,3,2,0,38,3,7,1,3.67,60.3,2,2,1.9,1.2,24.0,1,3.0,1
0.1,85.0,3,3,0,38,3,4,1,3.0,86.6,3,1,1.6,1.0,41.0,0,2.0,0
16.8,87.0,3,2,0,26,6,9,3,4.48,59.3,4,0,0.1,10.8,67.0,0,2.0,1
1.4,69.0,1,1,0,25,2,7,3,3.39,97.4,2,3,0.4,23.5,31.0,1,2.0,0
5.6,65.0,4,2,0,38,2,4,1,4.02,64.6,2,3,2.2,11.3,32.0,1,8.0,1
6.1,78.0,2,3,1,48,3,7,1,3.61,31.5,0,1,8.5,4.7,79.0,0,,0
4.7,76.0,3,2,1,30,4,8,1,3.46,85.2,8,2,13.1,2.0,36.0,1,2.0,1
1.9,60.0,3,2,1,55,6,10,1,3.71,31.1,3,3,,16.1,50.0,0,6.0,1
1.6,71.0,3,2,1,30,4,4,3,3.66,97.2,5,0,1.0,14.5,58.0,0,3.0,1
4.6,64.0,4,3,1,37,3,10,2,3.73,47.8,1,2,10.2,22.5,47.0,1,,0
10.1,52.0,1,2,1,37,3,1,3,3.49,95.3,4,3,15.3,48.8,49.0,1,3.0,1
14.7,84.0,4,4,0,34,3,10,2,3.39,18.4,7,3,2.3,1.4,38.0,1,4.0,1
0.6,66.0,2,2,0,22,4,3,0,4.2,1.1,4,1,3.0,3.7,40.0,0,4.0,0
0.8,96.0,1,1,0,29,2,3,2,3.8,19.6,6,3,1.7,5.1,55.0,1,10.0,0
14.5,41.0,3,2,1,37,4,9,2,3.78,9.8,3,1,,9.3,32.0,1,5.0,1
6.7,57.0,2,2,1,34,2,2,2,3.44,73.4,5,1,1.4,1.0,71.0,1,3.0,0
10.7,65.0,4,2,1,41,3,3,0,4.43,26.5,4,0,0.5,3.9,23.0,1,4.0,0
1.1,82.0,3,2,1,42,2,4,1,3.77,63.9,4,0,2.4,19.0,53.0,1,4.0,0
4.4,71.0,1,3,0,33,3,7,2,3.04,66.9,1,2,0.7,1.0,34.0,1,2.0,0
6.0,70.0,1,1,1,26,4,1,1,3.91,68.8,4,1,2.3,20.4,57.0,0,5.0,1
5.7,48.0,3,3,1,49,1,3,3,3.49,83.3,0,3,3.5,2.4,35.0,0,4.0,0
2.6,48.0,4,3,1,23,1,3,2,4.16,14.9,5,3,6.5,4.4,59.0,1,4.0,0
0.1,70.0,3,3,1,30,2,2,0,4.22,5.0,2,0,4.7,15.2,62.0,1,4.0,0
4.4,45.0,3,2,1,27,2,3,2,4.17,3.0,3,2,5.4,17.4,64.0,1,5.0,0
1.5,57.0,4,3,0,42,2,1,2,3.62,10.4,4,2,3.6,2.8,43.0,1,3.0,0
3.0,73.0,3,2,0,47,4,4,1,3.75,37.9,0,2,0.3,6.2,73.0,1,6.0,1
15.8,50.0,3,3,1,33,3,7,0,3.9,96.7,3,0,8.5,3.3,51.0,1,6.0,1
2.5,89.0,3,1,1,37,3,9,0,4.16,35.3,3,1,4.8,8.6,49.0,1,,0
9.2,83.0,3,1,0,39,4,6,0,3.38,45.3,3,2,6.2,12.7,58.0,1,7.0,1
1.0,41.0,3,2,1,51,4,2,2,3.84,81.4,1,2,11.3,3.8,25.0,1,6.0,0
5.6,51.0,3,2,1,22,1,4,2,4.55,91.9,5,3,13.8,7.4,47.0,1,2.0,1
18.9,31.0,5,3,0,42,5,10,1,3.59,97.1,9,0,13.2,9.2,55.0,1,1.0,1
0.5,53.0,2,3,0,38,6,9,2,3.79,82.6,2,2,1.3,6.5,41.0,1,,0
0.0,76.0,5,3,0,32,2,3,3,4.85,50.3,0,3,7.6,8.7,49.0,0,5.0,1
2.8,59.0,3,2,0,38,4,10,2,3.7,22.9,2,3,12.7,1.9,75.0,1,5.0,0
0.5,72.0,3,1,0,42,1,4,2,3.18,59.8,6,0,4.9,1.0,38.0,1,4.0,0
6.9,42.0,2,2,0,40,1,5,1,3.78,19.7,1,2,5.0,1.0,62.0,0,5.0,0
12.3,77.0,3,2,0,54,2,4,0,4.47,5.6,3,0,8.6,43.3,41.0,1,4.0,1
2.8,57.0,4,3,1,36,4,3,1,4.22,91.9,1,1,1.4,1.0,51.0,1,3.0,0
1.5,65.0,3,1,1,35,4,4,2,3.41,48.5,3,1,0.9,5.9,58.0,1,4.0,1
2.8,64.0,1,2,1,33,3,6,2,3.97,50.8,1,1,2.3,18.8,62.0,0,4.0,1
6.4,46.0,3,1,1,40,3,5,3,3.73,60.9,3,2,12.0,22.8,56.0,1,3.0,0
0.0,48.0,2,3,1,35,3,5,2,4.12,45.1,3,0,0.2,3.8,61.0,0,3.0,1
4.5,80.0,5,1,1,35,3,1,1,3.55,44.4,3,3,2.3,12.3,47.0,0,3.0,1
4.8,71.0,4,1,1,35,5,10,2,4.0,91.5,4,1,4.7,15.4,44.0,0,5.0,1
5.1,81.0,1,6,0,34,3,9,0,4.56,81.7,4,1,4.2,29.7,66.0,0,6.0,0
1.4,70.0,4,2,1,30,3,5,3,3.0,21.3,3,1,6.6,26.4,22.0,1,2.0,1
6.3,67.0,4,1,1,39,3,7,1,4.04,29.2,3,2,1.3,6.9,44.0,0,4.0,1
0.5,39.0,3,2,0,32,5,5,0,4.33,66.1,1,0,1.1,9.4,46.0,1,2.0,0
1.1,61.0,3,2,0,41,4,5,0,3.18,57.1,3,2,7.0,19.4,53.0,1,2.0,0
10.5,65.0,3,0,1,36,2,3,3,3.51,76.6,2,2,7.0,11.0,64.0,0,4.0,0
6.7,94.0,3,3,0,32,3,6,2,3.64,72.8,5,2,1.1,5.3,53.0,1,6.0,1
0.1,75.0,3,2,0,49,2,3,0,,70.9,3,1,2.3,36.0,47.0,1,6.0,0
1.4,88.0,3,4,1,34,6,8,1,3.48,88.0,8,3,2.4,50.0,63.0,0,4.0,1
1.2,74.0,3,3,1,41,3,4,1,3.65,76.7,3,2,2.9,32.4,54.0,0,4.0,1
1.6,54.0,2,3,1,29,1,1,0,4.14,24.3,5,1,7.2,5.1,52.0,1,3.0,0
1.4,67.0,4,1,1,22,3,9,0,4.4,87.3,3,2,3.7,3.3,74.0,0,4.0,0
0.3,69.0,3,1,1,30,3,1,2,4.32,33.6,5,0,2.9,8.2,65.0,1,4.0,0
3.1,51.0,3,5,0,22,3,4,2,4.2,91.1,3,0,1.4,18.4,90.0,1,,0
6.6,59.0,4,1,1,33,2,3,3,4.53,82.4,3,1,0.2,3.8,21.0,1,2.0,1
4.7,62.0,3,1,0,48,1,2,0,4.61,7.4,2,2,10.0,6.3,69.0,0,8.0,0
5.6,89.0,3,3,1,27,1,3,3,3.87,77.1,4,3,5.0,2.0,72.0,0,7.0,1
0.4,34.0,5,2,0,22,2,3,1,4.37,50.0,2,3,0.3,14.5,40.0,0,2.0,0
15.1,83.0,4,6,0,49,3,4,1,,97.7,2,2,1.4,16.0,48.0,0,4.0,1
9.1,51.0,2,1,0,31,4,2,0,3.71,45.8,1,2,4.2,8.2,51.0,0,1.0,1
8.2,44.0,3,4,1,35,2,1,3,3.78,6.7,4,2,0.9,16.0,43.0,1,8.0,0
8.7,83.0,5,1,1,42,1,3,3,4.21,29.3,8,0,0.4,12.4,45.0,1,2.0,1
13.5,76.0,3,2,0,40,4,8,3,4.39,43.0,2,0,3.2,31.8,100.0,0,2.0,1
3.9,84.0,3,1,0,42,5,4,0,4.03,59.2,3,3,1.6,10.6,50.0,0,0.0,0
1.1,77.0,2,4,1,43,3,7,3,3.64,15.2,2,1,7.0,5.3,59.0,0,6.0,0
4.8,96.0,2,0,1,22,2,5,2,3.6,51.5,3,2,12.0,15.7,56.0,1,3.0,0
6.8,73.0,3,1,0,22,4,4,0,3.06,48.3,1,1,3.5,1.0,51.0,1,6.0,0
6.7,63.0,4,2,0,46,1,4,1,3.94,83.7,4,2,5.0,7.8,33.0,1,3.0,1
3.7,70.0,5,0,0,28,5,9,2,,30.2,6,1,16.4,40.6,64.0,0,6.0,1
0.4,84.0,4,1,1,29,5,9,3,3.38,45.0,2,3,,14.7,49.0,0,3.0,1
2.3,53.0,3,0,0,24,3,9,3,3.99,38.9,2,1,9.4,50.0,27.0,1,4.0,0
12.7,55.0,1,2,0,31,2,2,2,3.98,63.2,3,2,3.3,6.0,52.0,0,3.0,0
4.4,60.0,5,2,0,32,1,2,2,3.21,83.6,3,1,0.8,6.0,55.0,1,4.0,0
3.9,33.0,3,3,1,27,6,9,2,3.67,67.6,4,3,1.4,1.0,67.0,0,3.0,0
1.6,67.0,3,2,1,26,4,2,2,4.36,46.5,9,2,4.7,5.4,30.0,1,5.0,0
2.3,37.0,4,0,1,38,3,4,0,3.55,63.8,3,1,10.2,1.8,48.0,0,5.0,0
11.3,66.0,3,1,1,28,1,6,2,,32.2,1,1,0.5,6.0,40.0,1,7.0,1
5.5,78.0,3,1,1,30,4,5,1,3.86,14.4,4,2,4.1,1.0,38.0,0,4.0,1
7.7,58.0,4,4,0,22,6,8,1,3.79,32.0,2,0,1.9,6.9,53.0,1,3.0,1
3.0,90.0,5,0,1,52,4,4,0,4.08,44.4,3,3,1.6,33.6,43.0,0,,1
5.0,43.0,2,2,0,43,1,2,2,4.17,43.9,5,2,0.8,17.2,58.0,0,6.0,0
1.4,83.0,4,0,1,31,3,3,0,4.31,73.8,1,1,8.8,3.3,37.0,1,5.0,0
6.1,75.0,3,1,1,27,2,5,3,3.67,93.6,2,3,1.8,3.8,48.0,1,1.0,1
2.8,39.0,3,1,1,35,5,10,2,4.01,38.9,5,3,2.3,4.4,54.0,0,3.0,0
2.9,100.0,4,2,1,35,3,5,3,4.14,8.6,3,1,0.9,1.2,56.0,1,6.0,1
